Season,TeamSource,TeamCanonical,TrueSeed,IsSelected,SourceUrl,SourceType,Verified
2024-25,Marquette,Marquette,26,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Saint Mary's (CA),Saint Mary's (CA),27,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Kansas,Kansas,28,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Louisville,Louisville,29,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Gonzaga,Gonzaga,30,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,UConn,UConn,31,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Mississippi St.,Mississippi St.,32,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Creighton,Creighton,33,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Georgia,Georgia,34,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Baylor,Baylor,35,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Oklahoma,Oklahoma,36,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Arkansas,Arkansas,37,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,New Mexico,New Mexico,38,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Vanderbilt,Vanderbilt,39,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Utah St.,Utah St.,40,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Texas,Texas,41,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Xavier,Xavier,42,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,San Diego St.,San Diego St.,43,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Drake,Drake,44,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,VCU,VCU,45,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,North Carolina,North Carolina,46,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,UC San Diego,UC San Diego,47,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Colorado St.,Colorado St.,48,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,McNeese,McNeese,49,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Liberty,Liberty,50,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Yale,Yale,51,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,High Point,High Point,52,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Akron,Akron,53,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Grand Canyon,Grand Canyon,54,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Lipscomb,Lipscomb,55,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Troy,Troy,56,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,UNCW,UNCW,57,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Montana,Montana,58,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Robert Morris,Robert Morris,59,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Wofford,Wofford,60,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Omaha,Omaha,61,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Bryant,Bryant,62,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Norfolk St.,Norfolk St.,63,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,SIUE,SIUE,64,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,American,American,65,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Mount St. Mary's,Mount St. Mary's,66,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Alabama St.,Alabama St.,67,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
2024-25,Saint Francis,Saint Francis,68,1,https://www.cbssports.com/college-basketball/news/march-madness-2025-committee-reveals-official-ncaa-tournament-bracket-seed-list-from-1-68/,cbssports_article,True
